shots,goals,saves,assists,score,mvp,bcpm,avg_amount,amount_collected,amount_stolen,amount_collected_big,amount_collected_small,amount_overfill,amount_used_while_supersonic,percent_zero_boost,percent_full_boost,percent_boost_0_25,percent_boost_25_50,percent_boost_50_75,percent_boost_75_100,count_powerslide,avg_powerslide_duration,avg_speed_percentage,percent_slow_speed,percent_boost_speed,percent_supersonic_speed,percent_ground,percent_low_air,percent_high_air,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,inflicted,taken,player_rank,numeric_rank
1,1,2,0,353,0,396.38373,53.07,2163,384,1510,653,390,185,8.591674,8.771876,24.361609,22.779255,23.118116,29.741013,19,0.11,66.608696,40.489674,50.55752,8.952803,63.506298,30.74427,5.749432,2726,2533,2919,3529,54.651917,18.498526,26.849558,68.442474,31.557522,69.684364,30.315634,30.26786,31.581198,34.299503,30.481659,0,1,Diamond 2 Division 2,54
0,0,1,0,240,0,366.87946,49.19,2002,295,1412,590,498,186,13.283039,5.1586695,37.3095,26.084614,16.566364,20.039522,30,0.24,62.304348,51.61262,37.725353,10.662024,63.5302,33.777218,2.6925776,2773,2478,2986,3613,54.051918,18.127542,27.82054,71.88598,28.114025,66.83154,33.16846,30.573286,39.06417,34.574387,31.061972,0,0,Diamond 2 Division 2,54
4,1,3,1,427,0,379.77145,46.05,1562,48,1162,400,48,126,9.429451,12.853554,35.72861,19.812227,24.859571,19.59958,35,0.09,63.260868,53.621693,35.436745,10.941563,50.764877,39.295547,9.939574,2738,2591,2813,3443,51.502987,18.146706,30.350315,69.412575,30.587425,74.107925,25.892069,32.417538,29.256826,28.892134,31.161358,0,1,Grand Champion 2 Division 3,79
5,2,0,1,424,0,405.05713,51.47,1666,648,1315,351,193,141,19.118242,20.447363,25.183699,24.535345,21.042084,29.23887,27,0.16,65.82609,48.14173,39.121895,12.736376,52.72482,40.369728,6.90545,2736,2754,2763,3532,47.87414,26.034044,26.091812,62.133644,37.86636,68.81187,31.18814,23.948456,37.72591,34.686768,32.944324,0,1,Grand Champion 2 Division 3,79
1,0,8,2,748,0,355.77374,49.65,2283,356,1404,879,316,37,12.646096,13.199315,37.490574,24.194279,11.740158,26.574991,109,0.09,59.391304,58.533237,33.846264,7.6204944,52.466248,40.101936,7.43182,2872,2772,2982,3591,66.168434,10.541276,23.29029,79.56679,20.433218,79.65254,20.347454,45.29635,27.712847,35.141033,36.699394,1,0,Grand Champion 2 Division 2,78
3,2,2,1,513,1,419.82715,57.25,2356,338,1593,763,420,158,5.1676517,11.787591,16.999943,22.666592,26.365095,33.968372,63,0.12,63.95652,50.377373,37.908348,11.714277,61.695766,36.649483,1.6547521,3012,3074,2954,3769,45.5185,15.881063,38.60044,68.81604,31.18396,77.96417,22.035831,40.74723,29.96644,32.52057,32.639362,2,1,Grand Champion 2 Division 1,77
1,0,1,0,168,0,396.14194,49.6,1814,605,1269,545,239,263,9.161056,8.786169,39.229908,22.740187,13.614952,24.414953,41,0.11,70.86957,37.33247,45.146996,17.520536,56.539124,40.366047,3.0948265,2633,2119,2873,3432,49.546043,16.706299,33.747658,69.04093,30.959072,50.97997,49.02003,23.694267,43.967243,37.743404,30.354868,2,2,Grand Champion 1 Division 2,74
0,0,0,0,148,0,353.99454,60.29,1621,483,1125,496,520,252,6.835305,15.097362,23.664124,16.056475,14.392649,45.886757,56,0.13,60.913044,61.808033,26.011166,12.180803,64.7313,29.502234,5.76646,2802,2612,2902,3669,67.637955,11.568939,20.793114,80.51864,19.481361,65.18999,34.810013,45.095543,25.004547,31.191992,37.12466,0,2,Grand Champion 1 Division 2,74
4,0,1,0,462,0,416.32205,56.34,4530,1249,3589,941,800,910,12.564715,8.06758,31.544565,18.63553,22.338217,27.481684,69,0.13,69.78261,35.99431,50.920288,13.085399,51.488636,45.406933,3.104424,2701,2353,3087,3592,39.918568,27.202686,32.878742,56.293705,43.70629,70.53446,29.465544,43.286465,38.90574,44.496525,40.529366,1,1,Platinum 3 Division 2,46
2,1,0,0,334,0,246.94421,49.86,2687,833,1670,1017,499,350,8.399963,20.22026,27.648119,20.566584,23.021265,28.764027,43,0.18,59.434784,58.58885,33.887615,7.5235395,69.20419,29.065067,1.7307462,2741,2653,2839,3470,40.905663,31.877718,27.216623,54.6113,45.3887,67.12639,32.87361,39.05891,42.061085,39.73287,42.535923,0,0,Platinum 3 Division 2,46
1,0,1,1,210,0,294.87103,47.94,1627,477,945,682,369,122,7.0682054,18.827402,25.158323,20.302034,26.406649,28.132992,20,0.09,61.913044,52.750244,39.701744,7.548007,57.642467,39.162083,3.1954556,3001,2684,3416,3695,36.321674,26.628794,37.04953,56.21209,43.787914,69.985504,30.014498,38.059566,36.337826,30.810125,35.643085,0,0,Platinum 3 Division 2,46
1,1,1,0,275,0,127.001854,22.13,682,138,180,502,19,231,31.129732,3.1812537,63.209747,26.280138,4.8710136,5.6390977,0,0.0,54.695652,68.65265,27.555117,3.7922359,66.92428,30.167147,2.9085789,2585,2297,2789,3124,41.922535,21.166462,36.911,60.58173,39.418266,57.625137,42.374863,17.008068,54.50031,31.191805,36.561142,0,0,Gold 1 Division 2,26
1,0,0,0,102,0,344.0989,48.84,863,167,688,175,111,105,26.030037,15.849283,33.843513,22.093342,14.200412,29.862732,10,0.17,56.826088,59.037785,36.24854,4.7136736,66.744576,30.729774,2.525646,2783,2809,2710,3201,42.462017,24.587715,32.950264,58.872803,41.1272,65.9178,34.082203,44.059017,34.024456,43.726746,37.54652,0,1,Gold 3 Division 3,35
3,1,1,0,318,0,367.7292,62.89,2140,177,1686,454,552,269,3.9865966,24.02841,11.506198,17.237827,27.82788,43.4281,28,0.15,65.652176,42.45668,48.49572,9.047606,70.02464,28.658638,1.316726,3015,3241,2896,3326,52.466465,15.691212,31.84232,68.2617,31.738298,76.392006,23.607994,28.438868,33.679867,35.999657,32.648853,1,0,Platinum 1 Division 2,38
0,0,0,0,6,0,234.44977,49.3,588,136,421,167,78,195,4.173312,6.652047,23.56322,43.742916,9.834871,22.858994,2,0.38,54.695652,70.410645,24.171679,5.4176793,67.890495,30.484842,1.6246642,3247,3127,3356,3583,70.02686,9.479341,20.493795,81.06051,18.939491,80.61916,19.380836,66.98565,16.812866,27.246147,45.919724,0,1,Gold 3 Division 3,35
4,2,2,2,654,1,308.18564,49.8,1730,563,1145,585,185,21,14.266204,5.2848783,35.735123,22.97763,17.440248,23.84699,75,0.13,60.826088,54.92531,39.299416,5.7752852,64.272224,33.49551,2.2322707,3156,3201,3185,3693,53.119457,21.996452,24.884094,66.72105,33.278957,79.81168,20.188316,40.853897,30.67011,26.899439,36.934772,0,1,Platinum 3 Division 1,45
5,2,2,1,515,0,323.3277,47.15,1815,193,1272,543,338,170,12.847006,9.595915,32.5758,24.072199,17.522488,25.829512,42,0.13,63.826088,49.16314,39.86633,10.970524,56.73892,41.33893,1.922143,2968,2975,2954,3704,52.006397,24.216719,23.776882,64.09048,35.90952,76.905716,23.094278,37.05353,36.192513,34.797066,38.092693,0,1,Platinum 3 Division 1,45
2,1,0,0,252,0,336.68835,55.61,1890,550,1427,463,636,221,13.936641,16.032778,23.092377,23.169859,15.737368,38.000404,13,0.22,61.695652,53.5135,37.442524,9.04398,54.03408,42.724556,3.2413678,2659,2785,2482,3423,45.902565,26.28283,27.814608,61.791924,38.20808,79.06005,20.939941,25.622755,32.2437,37.291054,26.305632,0,0,Platinum 3 Division 1,45
3,1,1,1,308,1,389.33188,46.07,1416,230,1032,384,34,240,30.084318,3.6797726,35.180473,25.37958,13.073916,26.366034,25,0.14,67.26087,42.579056,42.944595,14.47635,47.53579,47.275932,5.188285,2705,2492,2974,3455,36.981415,33.84568,29.172907,52.4575,47.5425,72.20999,27.790012,32.07772,25.799652,40.647053,29.969755,0,0,Platinum 3 Division 3,47
1,1,0,1,282,0,337.6409,53.66,1228,489,822,406,189,13,6.667583,13.917148,30.271858,24.104517,17.445812,28.177809,15,0.2,56.130436,61.15943,31.595213,7.2453527,58.973904,36.001587,5.0245037,3125,2781,3619,3755,38.88472,34.487175,26.628109,50.726303,49.2737,75.658966,24.34103,38.40161,34.368984,30.198881,40.738705,0,0,Platinum 3 Division 3,47
2,1,0,1,226,0,383.83282,50.93,1396,195,1087,309,279,77,11.983319,15.06278,29.707857,26.399572,14.029081,29.863491,9,0.12,59.391304,52.391438,41.35911,6.2494497,58.361588,38.85047,2.7879322,2918,2791,3035,3463,33.242317,32.141285,34.6164,50.812595,49.187405,68.40344,31.596567,30.519659,38.859867,28.503345,30.382185,0,0,Platinum 3 Division 3,47
2,1,3,0,427,0,289.59833,54.43,1651,202,1073,578,267,132,5.724142,19.77431,21.48989,22.426888,22.927397,33.155827,49,0.17,61.0,52.05179,38.50193,9.446281,55.808075,38.807545,5.38438,3154,3079,3215,3617,60.400635,17.036646,22.562721,72.891945,27.10805,63.923542,36.07646,39.759106,32.508915,24.381687,45.664505,1,0,Champion 3 Division 1,69
0,0,1,0,335,0,389.22995,47.93,2219,294,1730,489,294,224,18.29796,12.912939,39.794994,18.041643,16.622375,25.540987,45,0.12,65.26087,45.288326,44.191807,10.519872,52.380817,40.528202,7.0909743,2582,2778,2412,3744,60.701862,13.296969,26.00117,76.33095,23.66905,71.079506,28.92049,41.80553,27.36362,37.917324,27.772905,1,0,Champion 3 Division 1,69
2,1,1,0,324,0,425.8902,52.42,2428,499,1871,557,429,206,9.536339,8.697305,25.19932,24.147581,24.079727,26.573366,89,0.11,65.86957,47.412884,40.63525,11.951871,54.85189,39.77658,5.3715334,2650,2457,2832,3515,55.8177,15.061831,29.120466,72.90335,27.096647,56.445385,43.55462,19.996492,41.717827,39.40829,28.269894,2,0,Champion 3 Division 1,69
3,1,0,0,232,0,306.57907,41.97,1610,219,1134,476,173,263,10.152655,27.3287,29.360106,23.690416,31.942032,15.007448,27,0.12,67.82609,45.019115,44.45022,10.530662,62.561943,35.367348,2.0707166,3025,2774,3178,3896,46.07432,25.539072,28.386602,62.838352,37.161644,64.8957,35.1043,18.788282,39.036465,35.418453,29.38843,0,0,Champion 1 Division 4,64
2,0,1,1,294,0,359.01297,52.66,2226,489,1538,688,285,291,6.179775,10.795119,26.888514,24.405582,21.013145,27.692766,35,0.13,64.82609,48.672176,37.100937,14.226891,58.542686,37.11821,4.3391013,2329,2370,2272,3184,44.312107,27.505146,28.182741,57.955223,42.04477,75.34335,24.656641,34.541153,28.950058,37.79367,28.654375,0,0,Champion 2 Division 3,67
3,0,0,1,174,0,312.67258,55.38,1642,305,1160,482,359,124,11.501476,20.003809,21.950687,22.944468,16.725523,38.379326,58,0.12,62.608696,53.145447,37.15582,9.698728,64.95138,32.37228,2.676339,3496,3394,3406,4115,52.99583,17.002623,30.001543,70.58805,29.411945,77.63613,22.36387,45.225174,30.340538,25.770414,43.76527,1,1,Champion 1 Division 4,64
1,0,1,0,154,0,329.53732,43.95,1307,585,683,624,138,175,7.96739,19.788208,29.737806,34.71234,23.164007,12.385841,33,0.11,66.04348,50.05066,36.636272,13.313069,64.290344,32.56059,3.1490638,3082,2887,3265,3763,43.82751,25.156036,31.016457,60.024315,39.975685,67.6312,32.368797,32.77724,36.139008,32.18893,36.55923,1,0,Champion 3 Division 2,70
0,0,0,0,134,0,405.93353,52.72,1610,368,1060,550,361,105,16.939112,7.425306,41.170124,18.369806,9.438193,31.021885,53,0.09,65.0,44.710205,46.048664,9.241128,48.948654,45.015907,6.0354443,2694,2333,2837,3559,44.47703,23.38483,32.138138,60.445328,39.554672,66.43946,33.56054,27.146278,35.424633,36.89541,24.288776,0,1,Champion 3 Division 2,70
0,0,1,0,112,0,357.01978,51.36,1416,264,1127,289,291,269,11.627516,10.421482,22.338923,19.818237,29.030739,28.812107,13,0.13,68.608696,41.58424,44.357063,14.0587,51.621536,43.384144,4.9943247,3203,2996,3360,3784,51.260746,20.954273,27.784985,64.47219,35.52781,69.42598,30.574024,40.467285,28.112787,30.592093,39.458755,0,0,Champion 3 Division 2,70
2,1,1,0,314,0,191.23209,56.48,1028,298,411,617,334,84,5.562101,23.696285,14.419897,23.96243,27.763216,33.85446,5,0.67,54.52174,66.42158,29.935211,3.6432123,73.59128,25.32996,1.0787683,2626,2521,2735,3377,47.11165,23.866205,29.02215,62.363644,37.636353,73.479774,26.520218,31.28294,31.685991,40.491104,28.120543,0,0,Gold 1 Division 3,27
0,0,2,0,168,0,339.8648,47.57,1827,160,1337,490,517,515,19.811495,18.072176,36.921112,20.70759,10.825624,31.545673,30,0.19,70.434784,38.400024,48.741405,12.858571,56.33538,42.110683,1.5539333,3788,3720,3897,3666,61.78778,9.481113,28.731106,78.706,21.293997,76.4517,23.548298,51.807526,23.159916,19.656477,54.7529,1,1,Gold 1 Division 3,27
1,0,1,0,152,0,234.76157,48.2,1262,440,817,445,205,174,11.062194,12.665094,27.739986,26.379442,17.13278,28.747797,16,0.17,57.782608,61.265553,33.353565,5.3808804,68.13864,30.70503,1.1563325,2402,2407,2411,3305,43.174503,30.789074,26.036419,55.294548,44.705456,69.60151,30.398495,24.152042,46.164814,40.73913,24.307062,0,1,Gold 1 Division 3,27
2,0,1,0,190,0,224.00302,66.92,1188,205,841,347,680,262,0.30483016,23.657333,8.341775,27.789577,28.786148,35.082504,33,0.18,55.826088,60.16986,36.473488,3.3566477,61.680405,37.50156,0.81803423,2348,2381,2273,3307,40.404667,21.382627,38.2127,55.909073,44.090923,76.12327,23.876728,30.137331,29.47739,43.367588,23.317934,0,1,Platinum 3 Division 3,47
0,0,1,0,174,0,361.0823,51.84,1915,661,1392,523,134,300,16.533108,27.214733,26.564339,18.78476,12.8610935,41.789814,34,0.31,58.47826,55.311977,36.31765,8.370382,63.530167,36.193893,0.27593818,3031,3182,2894,3712,47.38472,22.059723,30.555555,62.42335,37.57665,69.349396,30.6506,49.087082,31.582918,32.337135,41.293484,1,0,Platinum 3 Division 3,47
1,0,0,0,154,0,481.9459,50.44,2556,1214,2211,345,256,630,18.808334,11.134157,31.425806,27.360994,19.986887,21.226313,18,0.15,72.91304,34.010464,41.51804,24.471502,63.774586,35.124054,1.1013552,3154,3011,3320,3775,40.205585,31.694557,28.099857,54.55074,45.44926,63.157734,36.842266,31.991453,45.598824,30.325886,47.45294,1,0,Platinum 3 Division 3,47
0,0,1,1,215,0,381.76672,44.69,2024,306,1290,734,151,135,16.384785,8.000628,38.32324,21.092997,20.527866,20.05589,54,0.12,61.739132,50.168205,38.72408,11.107713,64.572754,32.053947,3.3732948,2962,2807,3128,3451,58.295868,16.344007,25.360125,72.66194,27.338064,65.9877,34.012295,30.399244,39.107197,27.947186,41.087708,0,0,Champion 3 Division 2,70
4,2,2,0,644,1,279.1575,63.45,1480,184,913,567,521,52,2.8387299,32.46149,12.081947,15.391856,29.23386,43.292343,30,0.16,58.0,59.198902,33.190643,7.6104574,55.179794,41.924534,2.8956702,2811,2918,2697,3384,61.882336,15.349804,22.767857,75.64593,24.354074,70.38589,29.614113,37.69255,32.72556,37.28387,34.3917,1,0,Champion 3 Division 2,70
1,0,2,1,394,0,349.70135,59.44,1854,260,1308,546,510,144,2.1188304,11.892488,17.878242,19.137491,23.073814,39.910454,81,0.11,59.869564,55.22411,37.159195,7.6166925,55.92581,38.216385,5.8578057,2540,2400,2691,3348,60.839596,12.603172,26.557236,74.51235,25.487652,72.58873,27.41128,36.497955,28.827412,35.24049,29.267525,0,1,Champion 3 Division 2,70
3,0,2,1,348,0,395.2423,47.34,2315,685,1662,653,170,163,11.074751,13.009704,36.16492,22.737522,19.620655,21.476896,72,0.11,64.95652,50.89224,38.953182,10.154581,59.334496,37.202007,3.4634917,3059,2737,3311,3836,43.010574,21.924349,35.06508,62.387253,37.612743,67.4345,32.5655,28.28444,41.459183,30.560852,33.5771,1,1,Grand Champion 1 Division 2,74
2,1,3,0,456,0,428.9673,57.94,2477,695,1842,635,508,285,9.034232,12.466085,27.4051,17.592068,23.314447,31.688385,89,0.08,69.78261,40.623775,42.07663,17.299603,53.76546,41.351357,4.8831797,2915,2579,3261,4186,37.261944,28.2052,34.53286,53.008163,46.991837,61.826496,38.173508,29.469492,45.08457,38.676903,32.240376,1,1,Grand Champion 1 Division 3,75
2,0,2,0,256,0,430.4129,55.18,2521,411,1692,829,379,328,9.054435,22.09544,20.476446,20.699692,19.25566,39.568203,57,0.12,66.82609,43.261135,44.230556,12.508309,58.029583,37.281193,4.6892314,2816,2687,2954,3678,49.34216,14.718999,35.938843,69.59894,30.401062,76.0082,23.9918,31.329142,30.475487,35.51205,31.642149,1,0,Grand Champion 1 Division 2,74
3,2,0,0,410,1,456.34048,48.86,2627,530,2257,370,265,535,13.833237,17.455124,39.26863,17.639814,15.46061,27.630938,0,0.0,62.608696,47.728653,40.40741,11.863939,60.351723,36.80642,2.8418646,2493,2123,2988,3010,48.59419,22.10155,29.304262,62.36562,37.63438,71.48961,28.510391,37.955997,44.672844,45.85987,36.10307,0,0,Gold 1 Division 1,25
0,0,1,0,76,0,185.52403,46.76,1068,47,755,313,263,198,9.719167,6.137811,20.825863,56.705666,11.576443,10.892023,0,0.0,59.130436,76.1097,17.893108,5.997187,59.148827,39.849792,1.0013783,3002,3269,2792,3157,80.24191,6.278481,13.479607,87.57524,12.424754,69.7159,30.284107,44.15171,25.96989,19.947887,41.95136,0,0,Gold 1 Division 1,25
3,1,1,2,364,0,497.51013,49.15,2864,323,2423,441,290,362,16.19861,20.026056,31.279554,18.084328,22.55404,28.082077,36,0.15,67.78261,41.757572,42.588184,15.654243,53.129932,43.89379,2.9762728,2767,2676,2934,3152,48.810875,16.84155,34.347572,65.252785,34.74722,73.332596,26.667404,41.8066,43.13839,37.955997,44.846554,0,0,Gold 1 Division 1,25
2,1,1,0,200,0,339.86276,54.32,908,132,630,278,186,165,11.497192,12.869619,23.39242,32.224937,14.339852,30.042786,27,0.15,65.652176,49.033623,40.570675,10.3956995,59.66377,36.44785,3.8883805,2638,2511,2703,3605,54.586,16.61711,28.796888,68.513756,31.486248,64.51281,35.48719,37.554585,25.015594,37.117905,32.439175,0,0,Platinum 1 Division 4,40
0,0,0,0,54,0,325.26514,43.73,869,47,645,224,158,86,14.167186,6.1010604,32.243835,36.34002,10.542533,20.87361,16,0.13,60.217392,57.134544,40.18855,2.6769087,62.078796,37.083164,0.8380376,2919,2942,2838,3718,59.415737,12.732775,27.85149,76.402466,23.597532,67.964386,32.035614,47.09919,25.389893,34.684963,34.80973,0,1,Platinum 1 Division 4,40
1,0,0,0,26,0,547.59827,33.86,1463,869,968,495,129,336,26.637554,7.099189,55.64755,18.196335,10.549971,15.606151,23,0.15,78.08696,31.051247,39.590485,29.35827,58.870964,39.865013,1.2640127,3540,3421,3543,4038,39.9531,25.642052,34.40485,56.091286,43.908714,58.971573,41.02843,26.388021,47.22395,26.013723,36.43169,1,0,Platinum 1 Division 4,40
2,1,2,2,461,0,474.85632,48.77,2740,570,2076,664,360,150,22.593224,18.17683,28.108677,21.45325,16.223986,34.214092,53,0.14,68.17391,43.89544,37.355232,18.749323,52.530037,43.218964,4.2510014,2891,2674,3126,3663,55.11689,18.43814,26.44496,69.76675,30.23325,71.32265,28.677345,28.884205,38.502644,38.964787,32.956875,1,0,Grand Champion 3 Division 1,81
2,0,0,0,148,0,433.64185,50.54,2413,837,1694,719,344,383,12.999072,14.092312,33.565388,17.517702,17.141235,31.775673,43,0.14,62.565216,51.120804,38.182446,10.696748,61.478462,32.394485,6.127047,2593,2403,2786,3440,47.58507,22.439194,29.975737,63.457264,36.54274,71.04397,28.956036,40.255188,28.783659,35.01363,34.294785,3,1,Grand Champion 3 Division 4,84
3,2,3,2,712,1,396.00244,48.44,2285,655,1486,799,235,369,13.324284,10.935559,37.164806,19.73472,13.471055,29.629417,47,0.14,69.652176,41.396343,41.04439,17.559273,62.46692,32.758575,4.774507,2715,2543,2898,3273,49.287933,19.675888,31.036175,65.78725,34.212753,74.5587,25.441301,28.335403,31.454899,31.021635,27.20892,0,1,Grand Champion 3 Division 1,81
2,1,2,0,304,0,419.8913,52.3,2163,633,1500,663,325,316,15.850266,9.330918,34.51744,19.950357,16.01444,29.517761,65,0.08,68.652176,39.60257,45.28526,15.112181,57.98077,38.201923,3.8173077,2805,2715,2973,3833,38.160255,26.72436,35.115383,58.86859,41.13141,71.073715,28.926283,27.112722,44.810406,41.057335,32.095253,0,1,Grand Champion 2 Division 2,78
3,0,1,0,245,0,461.23984,56.77,2376,548,1547,829,410,530,17.852983,12.938399,35.482292,9.417333,12.054839,43.045536,84,0.09,76.17391,29.118305,46.31933,24.562357,58.034626,40.679707,1.2856686,3199,3037,3422,3699,46.399487,18.86502,34.735493,68.60212,31.397884,76.800255,23.199743,40.216125,33.26,32.4835,39.05138,3,1,Grand Champion 2 Division 2,78
4,0,2,0,313,1,275.07443,56.6,1417,429,691,726,332,80,2.740391,9.269445,14.143387,27.332811,28.241192,30.282606,62,0.14,59.0,57.0848,37.30514,5.6100583,62.80281,33.927044,3.270153,2999,2856,3146,3445,48.7602,19.462172,31.77763,66.3079,33.692097,81.21726,18.782742,35.524784,22.64786,27.080368,31.707003,1,0,Grand Champion 2 Division 2,78
1,0,0,0,30,0,285.97083,55.19,637,0,508,129,194,60,3.7261505,28.342688,14.899603,14.962108,39.65935,30.478945,7,0.33,51.217392,72.09903,25.518478,2.38249,73.70838,26.291618,0.0,3030,3604,2538,3223,68.22389,7.63545,24.140652,81.17107,18.828932,74.266235,25.733763,42.873177,15.263749,33.2211,32.023945,0,1,Gold 1 Division 2,26
0,0,1,1,176,0,299.49417,60.5,1421,316,948,473,278,79,8.265421,16.832935,25.624075,11.045692,23.895603,39.43463,42,0.15,63.04348,53.933826,38.510273,7.555898,60.601387,37.873352,1.525259,2884,2861,2772,3410,45.045258,19.520618,35.434128,60.425747,39.574257,64.6978,35.302204,42.995644,30.384995,26.83715,38.11297,0,0,Diamond 2 Division 2,54
0,0,0,0,0,0,29.763992,41.05,198,36,66,132,33,0,0.0,0.0,0.0,91.480446,7.272202,1.2473512,0,0.0,53.826088,68.76688,7.8689685,23.364155,67.57678,32.423218,0.0,3743,3945,3671,3255,90.00873,0.01909334,9.972179,98.50803,1.4919673,39.637775,60.36223,57.724106,45.798466,38.60801,62.308964,0,1,Bronze 1 Division 1,1
2,2,2,0,466,0,112.59207,21.06,749,108,387,362,12,365,24.267174,5.6446357,69.17108,20.10221,1.372612,9.354096,9,0.24,55.565216,70.84454,24.242355,4.9131055,68.27499,27.591585,4.133427,2373,1603,2744,2752,56.64211,18.290092,25.0678,70.65179,29.34822,58.92111,41.078896,91.67209,85.88465,93.30059,84.45658,0,1,Bronze 1 Division 1,1
1,0,0,1,124,0,221.65309,19.52,1053,242,344,709,55,432,50.40345,9.661801,74.94417,5.301893,9.637143,10.116803,0,0.0,58.173912,62.470936,31.887577,5.641493,77.13747,21.726824,1.1357126,2395,2482,2351,3394,43.64911,27.503117,28.847773,59.13993,40.86007,69.05837,30.941628,49.99298,49.115913,40.94162,58.167274,0,0,Bronze 1 Division 1,1
3,2,0,0,405,1,468.68347,49.53,2972,649,2005,967,401,374,20.989828,8.058454,44.247925,14.535789,14.935165,26.28112,102,0.09,69.08696,40.961216,45.101944,13.936844,62.229393,33.34762,4.4229946,2739,2766,2698,3544,41.671917,22.155296,36.172787,59.80493,40.19507,74.65158,25.348423,32.722687,30.304623,34.50995,33.011803,1,0,Champion 3 Division 1,69
6,5,1,1,821,1,325.4849,45.75,2039,541,1596,443,303,170,11.759385,8.574773,35.971256,21.319218,21.682281,21.027243,0,0.0,64.434784,49.753994,41.686966,8.559041,61.65088,35.587112,2.762014,2980,2859,3308,3719,39.48266,31.629967,28.887371,54.24055,45.75945,75.86467,24.135328,22.241734,44.1376,39.162476,26.072845,0,0,Diamond 2 Division 1,53
6,2,0,3,603,0,265.94302,60.66,1666,178,1070,596,661,63,3.325618,21.443584,8.982444,32.07547,25.87529,33.066795,64,0.16,58.217392,64.59571,30.409155,4.9951286,58.337997,39.66487,1.997126,3361,3433,3290,3776,48.783455,19.355074,31.861467,64.72107,35.27893,86.55869,13.441305,39.215683,27.137043,31.287415,33.974514,0,0,Diamond 2 Division 1,53
6,2,1,2,563,0,287.01413,55.06,1798,408,1223,575,299,103,11.695533,10.939953,20.91923,32.764412,19.010885,27.305468,27,0.08,57.826088,62.895325,33.610886,3.4937792,56.18046,39.65379,4.165754,3546,3577,3534,3951,48.107033,21.371706,30.521269,63.657394,36.34261,82.26328,17.736712,38.337727,27.908587,28.626919,38.07168,2,0,Diamond 2 Division 1,53
5,0,2,0,274,0,294.1803,56.5,1519,500,1018,501,496,98,10.290178,13.333979,28.721624,7.7969255,22.84419,40.637257,54,0.16,65.17391,48.23462,44.843445,6.92193,63.176098,34.568413,2.255496,3322,3222,3386,4173,31.678455,29.619642,38.7019,51.63849,48.361515,63.77566,36.224346,30.47029,42.80043,31.890514,39.572643,1,0,Champion 1 Division 2,62
0,0,0,0,134,0,299.603,61.39,1547,641,1022,525,392,407,4.034731,17.242826,16.230448,10.764252,30.468575,42.53672,42,0.14,62.347828,54.125214,36.746723,9.128065,65.65065,31.792404,2.5569534,3078,3022,3148,4099,42.067745,21.19388,36.73838,61.290836,38.709167,69.82035,30.179653,39.44353,32.24557,33.568962,35.892967,0,0,Champion 1 Division 2,62
2,0,1,0,251,0,400.30988,55.18,2067,335,1367,700,388,295,13.062845,10.338594,39.586758,15.417593,15.121038,29.874609,51,0.12,66.04348,48.06044,36.26754,15.672021,55.34887,37.261127,7.390007,2764,2587,2999,3862,36.57112,26.057837,37.371044,56.329754,43.670242,71.89791,28.102085,30.631678,25.693167,35.08602,25.04761,1,0,Champion 1 Division 2,62
1,0,1,2,337,0,353.64236,50.66,1958,409,1301,657,235,188,8.624322,12.381095,27.446053,30.971836,23.90231,17.679808,69,0.1,64.13043,51.073883,37.466393,11.459718,60.61036,33.936012,5.453632,2949,2889,2986,3706,55.505333,16.960619,27.53405,70.82841,29.171589,74.2858,25.714203,36.18302,29.620708,32.96207,36.002407,1,2,Grand Champion 2 Division 4,80
3,1,2,0,365,0,346.53433,49.52,1804,192,1237,567,201,356,8.823435,7.7893386,30.098768,25.210747,22.282335,22.408154,28,0.12,65.478264,49.269253,35.87932,14.851424,53.114006,41.92844,4.9575496,2866,2649,3052,3826,49.467873,13.774597,36.757526,71.246216,28.753792,64.96968,35.030323,29.133984,39.31487,37.04178,30.47863,1,0,Grand Champion 2 Division 4,80
2,1,1,2,442,0,443.36273,53.05,1852,87,1523,329,296,253,8.961417,18.577185,31.265879,18.7947,16.598272,33.341152,32,0.14,71.695656,38.02661,41.667618,20.305767,49.754086,42.628387,7.6175222,2835,2603,3119,3943,40.4308,23.621805,35.947388,61.916203,38.083805,68.35944,31.640549,35.071617,39.97925,35.78981,37.18629,2,0,Grand Champion 2 Division 2,78
4,3,0,1,471,1,189.38939,42.35,473,67,203,270,96,126,15.108441,4.617951,40.36448,20.501837,24.602203,14.531484,2,0.32,54.347828,65.972565,30.17516,3.8522782,69.76972,30.23028,0.0,2451,2534,2284,2625,42.295444,24.546793,33.157764,56.89613,43.103867,83.476234,16.523764,26.226225,36.5699,40.373707,26.426424,0,0,Silver 2 Division 2,18
0,0,0,2,126,0,68.46847,23.85,171,36,100,71,0,48,12.445779,2.3556888,59.20434,15.129998,10.869792,14.795864,0,0.0,51.826088,73.40365,23.624165,2.9721959,69.66637,27.834589,2.499041,2137,2310,1721,2600,41.917545,25.151804,32.93065,59.06679,40.9332,82.17322,17.826782,28.628628,31.164497,42.909576,21.087753,0,1,Silver 2 Division 2,18
